index,age,working_sector,financial_weight,qualification,years_of_education,tax_paid,loan_taken,marital_status,occupation,relationship,ethnicity,gender,gain,loss,working_hours,country,target
1680,24,private,180060, Masters,14,NA,0,Never-married,managerial, Own-child, White, Male,6849,0,90, United-States,0
1681,46,private,56482, Some-college,10,NA,0,Never-married,managerial, Not-in-family, Black, Male,0,0,40, United-States,0
1682,26,private,314177, HS-grad,9,NA,0,Never-married,sales, Not-in-family, Black, Male,0,0,40, United-States,0
1683,35,private,239755, Bachelors,13,NA,0,Never-married,other, Not-in-family, White, Male,0,0,38, United-States,0
1684,27,private,377680, Assoc-voc,11,NA,0,Never-married,sales, Not-in-family, White, Male,0,0,50, United-States,0
1685,26,private,294493, Bachelors,13,NA,0,Never-married,repair, Other-relative, White, Male,0,0,40, United-States,0
1686,21,private,32616, HS-grad,9,NA,0,Never-married,other, Not-in-family, White, Female,0,1719,16, United-States,0
1687,45,private,182655, Bachelors,13,NA,0,Divorced,other, Not-in-family, White, Male,0,0,45,NA,1
1688,57,local_body,52267, HS-grad,9,NA,0,Married-civilian,transport, Husband, White, Male,0,0,72, United-States,0
1689,30,private,117963, Bachelors,13,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,1
1690,45,private,98881, 11th,7,NA,0,Married-civilian,other, Wife, White, Female,0,0,32, United-States,0
1691,43,self_employed,193459, Some-college,10,NA,0,Married-civilian,repair, Husband, White, Male,0,0,60, United-States,0
1692,42,private,182342, Some-college,10,NA,0,Widowed,managerial, Not-in-family, White, Female,0,0,55, United-States,0
1693,32,private,496743, Bachelors,13,5837.1804039925,1,Never-married,specialty, Own-child, White, Male,0,0,40, United-States,0
1694,20,private,154781, HS-grad,9,NA,0,Never-married,clerical, Not-in-family, White, Female,0,0,40, United-States,0
1695,27,private,219371, HS-grad,9,NA,0,Never-married,other, Not-in-family, White, Female,0,0,35, United-States,0
1696,45,private,99179, 11th,7,NA,0,Widowed,clerical, Unmarried, White, Female,0,0,40, United-States,0
1697,40,private,224910, HS-grad,9,NA,0,Never-married,inspector, Not-in-family, White, Female,0,0,40, United-States,0
1698,38,private,304651, HS-grad,9,NA,0,Divorced,transport, Not-in-family, White, Male,0,0,60, United-States,0
1699,37,private,349689, HS-grad,9,NA,0,Divorced,clerical, Unmarried, White, Female,0,0,40, United-States,0
1700,60,private,106850, 10th,6,NA,0,Divorced,inspector, Not-in-family, White, Female,0,0,40, United-States,0
1701,53,self_employed,196328, HS-grad,9,NA,0,Married-civilian,managerial, Husband, Black, Male,0,0,45, United-States,1
1702,25,private,169323, Bachelors,13,NA,0,Married-civilian,managerial, Own-child, White, Female,0,0,40, United-States,0
1703,47,self_employed,162924, Bachelors,13,NA,0,Divorced,managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Japan,0
1704,40,self_employed,34037, HS-grad,9,NA,0,Never-married,farming, Not-in-family, White, Male,0,0,70, United-States,0
1705,51,NA,167651, HS-grad,9,NA,0,Married-civilian,NA, Husband, White, Male,0,0,40, United-States,0
1706,19,private,197384, Some-college,10,NA,0,Never-married,other, Own-child, White, Female,0,0,10, United-States,0
1707,42,private,251795, Some-college,10,NA,0,Married-civilian,specialty, Wife, White, Female,0,0,50, United-States,1
1708,65,NA,266081, HS-grad,9,NA,0,Married-civilian,NA, Husband, White, Male,0,0,40, United-States,0
1709,41,private,165309, Bachelors,13,NA,0,Divorced,clerical, Unmarried, White, Female,0,0,40, United-States,0
1710,28,private,215873, 10th,6,NA,0,Never-married,inspector, Own-child, Black, Male,0,0,45, United-States,0
1711,46,private,133938, Masters,14,NA,0,Divorced,managerial, Not-in-family, White, Female,27828,0,50, United-States,1
1712,49,private,159816, Bachelors,13,NA,0,Married-civilian,specialty, Wife, White, Female,99999,0,20, United-States,1
1713,24,private,228424, HS-grad,9,NA,0,Never-married,cleaner, Other-relative, Black, Male,0,0,40, United-States,0
1714,32,private,195576, 11th,7,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
1715,71,private,105200, HS-grad,9,NA,0,Married-civilian,guard, Husband, White, Male,6767,0,20, United-States,0
1716,26,private,167350, Some-college,10,NA,0,Married-civilian,support, Husband, White, Male,3103,0,40, United-States,1
1717,29,private,52199, HS-grad,9,NA,0,Married-non-resident,guard, Not-in-family, White, Male,0,0,40, United-States,0
1718,50,private,171338, Some-college,10,NA,0,Married-civilian,managerial, Husband, White, Male,99999,0,50, United-States,1
1719,51,private,120173, Assoc-voc,11,NA,0,Married-civilian,repair, Husband, White, Male,3103,0,50, United-States,1
1720,17,NA,158762, 10th,6,NA,0,Never-married,NA, Own-child, White, Female,0,0,20, United-States,0
1721,49,private,169818, HS-grad,9,NA,0,Married-civilian,other, Wife, Black, Female,0,0,40, United-States,1
1722,31,private,288419, 10th,6,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
1723,59,local_body,147707, HS-grad,9,NA,0,Widowed,farming, Unmarried, White, Male,0,2339,40, United-States,0
1724,17,NA,228373, 10th,6,9634.9118556827,1,Never-married,NA, Own-child, White, Male,0,0,30, United-States,0
1725,43,private,193882, Some-college,10,NA,0,Married-civilian,sales, Husband, White, Male,7688,0,40, United-States,1
1726,38,private,31033, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,7298,0,40, United-States,1
1727,37,private,272950, HS-grad,9,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,40, United-States,0
1728,29,private,183523, 10th,6,NA,0,Never-married,other, Own-child, White, Male,0,0,40, United-States,0
1729,39,private,238415, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,50, United-States,1
1730,31,private,19302, Assoc-acdm,12,NA,0,Never-married,clerical, Not-in-family, White, Male,2202,0,38, United-States,0
1731,42,local_body,339671, Bachelors,13,NA,0,Married-non-resident,specialty, Not-in-family, White, Female,8614,0,45, United-States,1
1732,35,local_body,103260, Masters,14,NA,0,Married-civilian,specialty, Wife, White, Female,0,0,35, United-States,1
1733,39,private,79331, Masters,14,NA,0,Married-civilian,managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States,1
1734,40,private,135056, Assoc-acdm,12,NA,0,Divorced,clerical, Unmarried, White, Female,0,0,40, United-States,0
1735,66,private,142723, 5th-6th,3,NA,0,Married-non-resident,cleaner, Unmarried, White, Female,0,0,40, Puerto-Rico,0
1736,30,national,188569, 9th,5,NA,0,Married-civilian,support, Husband, White, Male,0,0,40, United-States,0
1737,43,private,57322, Assoc-acdm,12,NA,0,Divorced,repair, Not-in-family, White, Male,0,0,40, United-States,0
1738,47,private,178309, 9th,5,NA,0,Never-married,other, Unmarried, White, Female,0,0,50, United-States,0
1739,45,private,166107, Masters,14,NA,0,Never-married,clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines,0
1740,31,private,53042, Some-college,10,5367.089221254,1,Married-civilian,inspector, Husband, Black, Male,0,0,40, Trinadad&Tobago,0
1741,33,private,155343, HS-grad,9,NA,0,Married-civilian,sales, Husband, White, Male,3103,0,40, United-States,1
1742,32,private,35595, Bachelors,13,NA,0,Never-married,clerical, Not-in-family, White, Male,0,0,40, United-States,0
1743,28,private,429507, Assoc-acdm,12,NA,0,Married-civilian,cleaner, Husband, Black, Male,0,0,40, United-States,0
1744,50,national,159670, HS-grad,9,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,1
1745,63,private,151210, 7th-8th,4,NA,0,Divorced,sales, Not-in-family, White, Female,0,0,40, United-States,0
1746,28,private,186792, Bachelors,13,9054.1908647865,1,Married-civilian,clerical, Husband, White, Male,0,0,40, United-States,0
1747,38,private,204640, Some-college,10,NA,0,Widowed,clerical, Unmarried, Black, Female,0,0,40, United-States,0
1748,52,private,87205, HS-grad,9,NA,0,Divorced,other, Not-in-family, White, Female,0,0,38, United-States,0
1749,38,self_employed,112847, Prof-school,15,NA,0,Married-civilian,specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
1750,41,private,107306, HS-grad,9,NA,0,Never-married,managerial, Not-in-family, White, Male,2174,0,40, United-States,0
1751,50,state,211319, Masters,14,NA,0,Never-married,specialty, Not-in-family, White, Male,0,0,38, United-States,0
1752,59,private,183606, 11th,7,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
1753,32,private,205390, HS-grad,9,NA,0,Married-civilian,sales, Husband, White, Male,0,0,49, United-States,0
1754,73,local_body,232871, 7th-8th,4,NA,0,Married-civilian,guard, Husband, White, Male,2228,0,10, United-States,0
1755,52,self_employed,101017, HS-grad,9,NA,0,Divorced,managerial, Unmarried, White, Male,0,0,38, United-States,0
1756,57,private,114495, HS-grad,9,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,60, United-States,0
1757,35,private,183898, Assoc-voc,11,NA,0,Married-civilian,managerial, Husband, White, Male,7298,0,50, United-States,1
1758,51,private,163921, Bachelors,13,NA,0,Married-civilian,transport, Husband, White, Male,0,0,56, United-States,1
1759,22,private,311764, 11th,7,NA,0,Widowed,sales, Own-child, Black, Female,0,0,35, United-States,0
1760,49,private,188330, HS-grad,9,NA,0,Married-civilian,sales, Husband, White, Male,0,0,40, United-States,1
1761,22,private,267174, HS-grad,9,NA,0,Never-married,cleaner, Own-child, Black, Male,0,0,40, United-States,0
1762,46,local_body,36228, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,1902,40, United-States,0
1763,48,private,199739, HS-grad,9,NA,0,Divorced,repair, Unmarried, White, Female,0,0,40, United-States,0
1764,52,private,185407, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40,NA,0
1765,43,state,206139, Bachelors,13,NA,0,Married-civilian,clerical, Husband, White, Male,0,0,50, United-States,1
1766,25,private,282063, 7th-8th,4,NA,0,Married-civilian,cleaner, Husband, White, Male,0,0,40, Mexico,0
1767,31,private,332379, 7th-8th,4,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,40, United-States,0
1768,19,private,418324, Some-college,10,NA,0,Never-married,sales, Own-child, White, Male,0,0,36, United-States,0
1769,19,NA,263338, Some-college,10,NA,0,Never-married,NA, Own-child, White, Male,0,0,45, United-States,0
1770,51,private,158948, HS-grad,9,NA,0,Married-civilian,transport, Husband, White, Male,0,0,84, United-States,1
1771,51,private,221532, Bachelors,13,NA,0,Divorced,managerial, Unmarried, White, Male,0,0,40, United-States,1
1772,22,self_employed,202920, HS-grad,9,9415.4289010912,1,Never-married,specialty, Unmarried, White, Female,99999,0,40, Dominican-Republic,1
1773,37,local_body,118909, HS-grad,9,NA,0,Divorced,clerical, Unmarried, Black, Female,0,0,35, United-States,0
1774,19,private,286469, Some-college,10,NA,0,Never-married,sales, Own-child, White, Female,0,0,30, United-States,0
1775,45,private,191914, HS-grad,9,NA,0,Divorced,transport, Unmarried, White, Female,0,0,55, United-States,0
1776,21,state,142766, Some-college,10,NA,0,Never-married,other, Own-child, White, Male,0,0,10, United-States,0
1777,52,private,198744, HS-grad,9,NA,0,Widowed,sales, Not-in-family, White, Female,0,0,40, United-States,0
1778,46,local_body,272780, Some-college,10,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,24, United-States,0
1779,42,state,219553, Masters,14,NA,0,Divorced,specialty, Not-in-family, White, Female,0,0,38, United-States,0
1780,56,private,261232, HS-grad,9,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,40, United-States,0
1781,23,private,64292, HS-grad,9,NA,0,Never-married,clerical, Not-in-family, White, Female,0,0,40, United-States,0
1782,58,private,312131, Masters,14,NA,0,Married-civilian,sales, Husband, White, Male,0,0,40, United-States,0
1783,70,private,30713, HS-grad,9,NA,0,Married-civilian,farming, Husband, White, Male,0,0,30, United-States,0
1784,30,private,246439, Some-college,10,NA,0,Divorced,clerical, Unmarried, White, Male,0,0,40, United-States,0
1785,45,private,338105, Bachelors,13,NA,0,Married-civilian,clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,0
1786,23,private,228243, Some-college,10,NA,0,Never-married,repair, Not-in-family, White, Male,0,0,44, United-States,0
1787,34,local_body,62463, Some-college,10,NA,0,Married-civilian,transport, Husband, White, Male,0,1579,40, United-States,0
1788,38,private,31603, Bachelors,13,NA,0,Married-civilian,repair, Wife, White, Female,0,0,40, United-States,0
1789,24,private,165054, Assoc-voc,11,NA,0,Married-civilian,repair, Husband, White, Male,0,0,40, United-States,0
1790,53,private,121618, 7th-8th,4,NA,0,Never-married,transport, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
1791,45,national,273194, HS-grad,9,NA,0,Never-married,transport, Not-in-family, Black, Male,3325,0,40, United-States,0
1792,21,NA,163665, Some-college,10,NA,0,Never-married,NA, Own-child, White, Female,0,0,40, United-States,0
1793,21,private,538319, Some-college,10,NA,0,Never-married,other, Own-child, White, Female,0,0,40, Puerto-Rico,0
1794,34,private,238246, Bachelors,13,NA,0,Never-married,specialty, Not-in-family, White, Female,0,0,40, United-States,0
1795,32,self_employed,244665, HS-grad,9,NA,0,Married-civilian,repair, Husband, White, Male,5178,0,45, United-States,1
1796,63,NA,231777, Masters,14,NA,0,Married-civilian,NA, Husband, White, Male,0,0,30, United-States,0
1797,23,private,156807, 9th,5,NA,0,Never-married,cleaner, Own-child, Black, Male,0,0,36, United-States,0
1798,28,private,236861, Bachelors,13,NA,0,Divorced,repair, Unmarried, White, Male,0,0,50, United-States,0
1799,29,self_employed,229842, HS-grad,9,NA,0,Never-married,transport, Unmarried, Black, Male,0,0,45, United-States,0
1800,25,local_body,190057, Bachelors,13,NA,0,Never-married,specialty, Own-child, White, Female,0,0,40, United-States,0
1801,44,state,55076, Masters,14,NA,0,Never-married,specialty, Not-in-family, White, Female,0,0,60, United-States,0
1802,18,private,152545, HS-grad,9,NA,0,Never-married,other, Own-child, White, Female,0,0,8, United-States,0
1803,26,private,153434, HS-grad,9,NA,0,Never-married,other, Own-child, White, Male,0,0,24, United-States,0
1804,47,local_body,171095, Assoc-acdm,12,NA,0,Married-civilian,clerical, Wife, White, Female,0,0,35, United-States,1
1805,23,private,239322, HS-grad,9,NA,0,Divorced,sales, Not-in-family, White, Male,0,0,40, United-States,0
1806,46,private,138999, Some-college,10,NA,0,Married-civilian,inspector, Husband, White, Male,0,0,40, United-States,0
1807,61,local_body,95450, Bachelors,13,NA,0,Married-civilian,managerial, Husband, White, Male,5178,0,50, United-States,1
1808,25,private,176520, HS-grad,9,NA,0,Never-married,repair, Other-relative, White, Male,0,0,40, United-States,0
1809,38,local_body,72338, HS-grad,9,NA,0,Married-civilian,guard, Husband, Asian-Pac-Islander, Male,0,0,54, United-States,1
1810,60,NA,386261, Bachelors,13,NA,0,Married-non-resident,NA, Unmarried, Black, Female,0,0,15, United-States,0
1811,23,private,235722, Some-college,10,NA,0,Never-married,other, Not-in-family, White, Male,0,0,20, United-States,0
1812,36,national,128884, HS-grad,9,NA,0,Divorced,clerical, Not-in-family, White, Female,0,0,48, United-States,0
1813,46,private,187226, 9th,5,NA,0,Divorced,other, Not-in-family, White, Male,0,0,25, United-States,0
1814,32,self_employed,298332, Bachelors,13,NA,0,Married-civilian,specialty, Husband, White, Male,0,0,45, United-States,1
1815,40,private,173607, 10th,6,NA,0,Married-civilian,transport, Husband, White, Male,0,0,40, United-States,0
1816,31,private,226756, HS-grad,9,NA,0,Never-married,clerical, Own-child, Black, Male,0,0,40, United-States,0
1817,31,private,157887, Some-college,10,NA,0,Married-civilian,managerial, Husband, White, Male,0,0,65, United-States,1
1818,32,state,171111, Bachelors,13,NA,0,Never-married,clerical, Not-in-family, White, Male,0,0,37, United-States,0
1819,21,private,126314, Some-college,10,NA,0,Never-married,other, Own-child, White, Male,0,0,10, United-States,0
1820,63,private,174018, Some-college,10,NA,0,Married-civilian,sales, Husband, Black, Male,0,0,40, United-States,1
1821,44,private,144778, Some-college,10,NA,0,Separated,managerial, Not-in-family, White, Male,0,0,45, United-States,1
1822,42,self_employed,201522, Bachelors,13,NA,0,Married-civilian,sales, Husband, White, Male,0,0,60, United-States,0
1823,23,NA,22966, Bachelors,13,NA,0,Never-married,NA, Own-child, White, Male,0,0,35, United-States,0
1824,30,private,399088, Some-college,10,NA,0,Divorced,clerical, Not-in-family, White, Female,0,0,45, United-States,0
1825,24,private,282202, HS-grad,9,NA,0,Never-married,other, Unmarried, White, Male,0,0,40, El-Salvador,0
1826,42,private,102606, Bachelors,13,NA,0,Married-civilian,support, Husband, White, Male,0,0,40, United-States,1
1827,44,self_employed,246862, HS-grad,9,NA,0,Married-civilian,specialty, Wife, White, Female,0,0,40, Italy,1
