"ClaimID","ClaimSize"
"CLM69036","lessthan100K"
"CLM69038","200KandAbove"
"CLM69039","200KandAbove"
"CLM69045","lessthan100K"
"CLM69048","lessthan100K"
"CLM69049","lessthan100K"
"CLM69050","lessthan100K"
"CLM69051","lessthan100K"
"CLM69062","100K-lessthan200K"
"CLM69071","100K-lessthan200K"
"CLM69072","lessthan100K"
"CLM69074","lessthan100K"
"CLM69078","200KandAbove"
"CLM69080","lessthan100K"
"CLM69082","lessthan100K"
"CLM69089","lessthan100K"
"CLM69092","lessthan100K"
"CLM69095","lessthan100K"
"CLM69100","lessthan100K"
"CLM69102","lessthan100K"
"CLM69104","lessthan100K"
"CLM69113","lessthan100K"
"CLM69115","200KandAbove"
"CLM69117","100K-lessthan200K"
"CLM69122","lessthan100K"
"CLM69123","100K-lessthan200K"
"CLM69125","lessthan100K"
"CLM69130","100K-lessthan200K"
"CLM69132","lessthan100K"
"CLM69133","lessthan100K"
"CLM69134","lessthan100K"
"CLM69142","lessthan100K"
"CLM69144","lessthan100K"
"CLM69148","lessthan100K"
"CLM69149","100K-lessthan200K"
"CLM69157","lessthan100K"
"CLM69160","lessthan100K"
"CLM69161","lessthan100K"
"CLM69168","lessthan100K"
"CLM69170","lessthan100K"
"CLM69171","lessthan100K"
"CLM69174","lessthan100K"
"CLM69175","lessthan100K"
"CLM69182","lessthan100K"
"CLM69186","100K-lessthan200K"
"CLM69188","200KandAbove"
"CLM69192","100K-lessthan200K"
"CLM69200","lessthan100K"
"CLM69202","200KandAbove"
"CLM69207","lessthan100K"
"CLM69208","lessthan100K"
"CLM69209","lessthan100K"
"CLM69210","lessthan100K"
"CLM69221","200KandAbove"
"CLM69226","100K-lessthan200K"
"CLM69230","lessthan100K"
"CLM69234","lessthan100K"
"CLM69235","200KandAbove"
"CLM69256","lessthan100K"
"CLM69260","lessthan100K"
"CLM69262","100K-lessthan200K"
"CLM69273","lessthan100K"
"CLM69275","lessthan100K"
"CLM69276","lessthan100K"
"CLM69278","lessthan100K"
"CLM69284","lessthan100K"
"CLM69287","100K-lessthan200K"
"CLM69291","lessthan100K"
"CLM69292","100K-lessthan200K"
"CLM69297","lessthan100K"
"CLM69307","100K-lessthan200K"
"CLM69312","100K-lessthan200K"
"CLM69320","100K-lessthan200K"
"CLM69348","200KandAbove"
"CLM69353","lessthan100K"
"CLM69355","lessthan100K"
"CLM69358","lessthan100K"
"CLM69360","lessthan100K"
"CLM69367","lessthan100K"
"CLM69370","lessthan100K"
"CLM69389","lessthan100K"
"CLM69397","lessthan100K"
"CLM69410","lessthan100K"
"CLM69416","100K-lessthan200K"
"CLM69425","100K-lessthan200K"
"CLM69429","lessthan100K"
"CLM69431","100K-lessthan200K"
"CLM69432","lessthan100K"
"CLM69433","100K-lessthan200K"
"CLM69440","100K-lessthan200K"
"CLM69445","lessthan100K"
"CLM69446","lessthan100K"
"CLM69450","lessthan100K"
"CLM69451","lessthan100K"
"CLM69452","lessthan100K"
"CLM69456","lessthan100K"
"CLM69463","100K-lessthan200K"
"CLM69470","lessthan100K"
"CLM69472","100K-lessthan200K"
"CLM69473","lessthan100K"
"CLM69474","lessthan100K"
"CLM69476","200KandAbove"
"CLM69483","lessthan100K"
"CLM69499","lessthan100K"
"CLM69501","100K-lessthan200K"
"CLM69506","100K-lessthan200K"
"CLM69509","200KandAbove"
"CLM69514","lessthan100K"
"CLM69521","lessthan100K"
"CLM69525","lessthan100K"
"CLM69534","lessthan100K"
"CLM69541","lessthan100K"
"CLM69542","lessthan100K"
"CLM69544","100K-lessthan200K"
"CLM69551","lessthan100K"
"CLM69553","lessthan100K"
"CLM69554","lessthan100K"
"CLM69557","lessthan100K"
"CLM69560","200KandAbove"
"CLM69566","lessthan100K"
"CLM69568","lessthan100K"
"CLM69571","lessthan100K"
"CLM69574","lessthan100K"
"CLM69583","100K-lessthan200K"
"CLM69585","lessthan100K"
"CLM69586","lessthan100K"
"CLM69591","lessthan100K"
"CLM69593","lessthan100K"
"CLM69598","200KandAbove"
"CLM69600","lessthan100K"
"CLM69614","lessthan100K"
"CLM69619","lessthan100K"
"CLM69627","200KandAbove"
"CLM69632","lessthan100K"
"CLM69635","200KandAbove"
"CLM69636","lessthan100K"
"CLM69645","100K-lessthan200K"
"CLM69646","lessthan100K"
"CLM69654","lessthan100K"
"CLM69668","lessthan100K"
"CLM69670","lessthan100K"
"CLM69673","lessthan100K"
"CLM69675","lessthan100K"
"CLM69676","lessthan100K"
"CLM69678","200KandAbove"
"CLM69685","lessthan100K"
"CLM69689","lessthan100K"
"CLM69692","lessthan100K"
"CLM69697","lessthan100K"
"CLM69699","100K-lessthan200K"
"CLM69710","lessthan100K"
"CLM69711","lessthan100K"
"CLM69716","100K-lessthan200K"
"CLM69722","lessthan100K"
"CLM69723","lessthan100K"
"CLM69730","lessthan100K"
"CLM69738","200KandAbove"
"CLM69740","lessthan100K"
"CLM69745","lessthan100K"
"CLM69746","lessthan100K"
"CLM69749","100K-lessthan200K"
"CLM69752","100K-lessthan200K"
"CLM69754","lessthan100K"
"CLM69756","lessthan100K"
"CLM69760","lessthan100K"
"CLM69762","100K-lessthan200K"
"CLM69764","lessthan100K"
"CLM69766","100K-lessthan200K"
"CLM69769","lessthan100K"
"CLM69771","lessthan100K"
"CLM69772","lessthan100K"
"CLM69776","lessthan100K"
"CLM69785","lessthan100K"
"CLM69787","lessthan100K"
"CLM69790","lessthan100K"
"CLM69792","lessthan100K"
"CLM69793","100K-lessthan200K"
"CLM69800","lessthan100K"
"CLM69801","lessthan100K"
"CLM69809","lessthan100K"
"CLM69813","100K-lessthan200K"
"CLM69814","lessthan100K"
"CLM69815","lessthan100K"
"CLM69822","lessthan100K"
"CLM69824","100K-lessthan200K"
"CLM69828","200KandAbove"
"CLM69839","lessthan100K"
"CLM69841","lessthan100K"
"CLM69845","lessthan100K"
"CLM69848","lessthan100K"
"CLM69849","200KandAbove"
"CLM69851","lessthan100K"
"CLM69856","lessthan100K"
"CLM69860","100K-lessthan200K"
"CLM69861","lessthan100K"
"CLM69866","lessthan100K"
"CLM69867","lessthan100K"
"CLM69868","lessthan100K"
"CLM69870","lessthan100K"
"CLM69875","lessthan100K"
"CLM69881","lessthan100K"
"CLM69882","lessthan100K"
"CLM69889","100K-lessthan200K"
"CLM69890","100K-lessthan200K"
"CLM69891","lessthan100K"
"CLM69907","lessthan100K"
"CLM69910","lessthan100K"
"CLM69915","lessthan100K"
"CLM69921","lessthan100K"
"CLM69922","lessthan100K"
"CLM69925","lessthan100K"
"CLM69926","lessthan100K"
"CLM69938","lessthan100K"
"CLM69945","lessthan100K"
"CLM69947","lessthan100K"
"CLM69963","lessthan100K"
"CLM69966","100K-lessthan200K"
"CLM69968","100K-lessthan200K"
"CLM69969","lessthan100K"
"CLM69980","200KandAbove"
"CLM69986","lessthan100K"
"CLM69995","lessthan100K"
"CLM70001","200KandAbove"
"CLM70011","lessthan100K"
"CLM70014","lessthan100K"
"CLM70016","lessthan100K"
"CLM70030","lessthan100K"
"CLM70031","200KandAbove"
"CLM70033","lessthan100K"
"CLM70035","lessthan100K"
"CLM70039","lessthan100K"
"CLM70043","lessthan100K"
"CLM70045","lessthan100K"
"CLM70046","lessthan100K"
"CLM70047","100K-lessthan200K"
"CLM70049","100K-lessthan200K"
"CLM70050","lessthan100K"
"CLM70052","100K-lessthan200K"
"CLM70057","lessthan100K"
"CLM70059","lessthan100K"
"CLM70063","lessthan100K"
"CLM70070","lessthan100K"
"CLM70080","lessthan100K"
"CLM70081","lessthan100K"
"CLM70082","lessthan100K"
"CLM70083","lessthan100K"
"CLM70087","lessthan100K"
"CLM70091","lessthan100K"
"CLM70095","lessthan100K"
"CLM70099","lessthan100K"
"CLM70100","lessthan100K"
"CLM70113","100K-lessthan200K"
"CLM70115","100K-lessthan200K"
"CLM70123","lessthan100K"
"CLM70124","200KandAbove"
"CLM70126","lessthan100K"
"CLM70130","lessthan100K"
"CLM70133","100K-lessthan200K"
"CLM70138","lessthan100K"
"CLM70141","100K-lessthan200K"
"CLM70143","lessthan100K"
"CLM70156","lessthan100K"
"CLM70159","200KandAbove"
"CLM70167","lessthan100K"
"CLM70169","100K-lessthan200K"
"CLM70172","100K-lessthan200K"
"CLM70173","100K-lessthan200K"
"CLM70175","100K-lessthan200K"
"CLM70178","100K-lessthan200K"
"CLM70181","lessthan100K"
"CLM70185","200KandAbove"
"CLM70187","lessthan100K"
"CLM70195","100K-lessthan200K"
"CLM70197","200KandAbove"
"CLM70204","lessthan100K"
"CLM70208","lessthan100K"
"CLM70210","200KandAbove"
"CLM70211","lessthan100K"
"CLM70213","lessthan100K"
"CLM70214","lessthan100K"
"CLM70219","100K-lessthan200K"
"CLM70221","lessthan100K"
"CLM70222","lessthan100K"
